5.407480552538328, 48.27839828579087
7.118988841710305, 49.330380079275244
8.830497130882279, 50.30009374581496
10.542005420054252, 51.30831589730752
12.253513709226226, 52.225517993456975
13.9650219983982, 53.198732431356035
15.621320342758182, 54.038917557599774
17.388038576742154, 54.91411039743704
19.04433692110213, 55.85931866446134
20.811055155086102, 56.71700764750187
22.522563444258076, 57.61670588685459
24.234071733430056, 58.572416467956856
25.94558002260203, 59.50362164954376
27.657088311774004, 60.48033685880213
29.368596600945978, 61.448300139662166
31.08010489011796, 62.51078424722462
32.79161317928993, 63.58552105454481
34.44791152364991, 64.72152136065358
36.15941981282188, 65.85402089540304
37.87092810199386, 67.20531864011178
39.52722644635383, 68.51460712850835
41.2387347355258, 69.9324195290447
42.895033079885785, 71.3502319295811
44.55133142424577, 72.83805975730448
46.26283971341774, 74.57969350858065
47.91913805777771, 76.35108381641129
49.57543640213769, 78.21874533662407
51.176524801685666, 80.0846564711571
52.77761320123364, 82.08884807438446
54.433911545593624, 84.28383171669637
56.0349999451416, 86.49106805876593
57.636088344689576, 88.8470871836079
59.181966799425545, 91.27312173563683
60.78305519897352, 93.86602638912808
62.3841435985215, 96.60654690160521
63.93002205325748, 99.39841206068613
65.36548061836945, 102.17102297729059
66.91135907310544, 105.17468480361214
68.40202758302942, 108.28531464369152
69.83748614814138, 111.4087806454219
71.27294471325337, 114.66060826366171
72.70840327836535, 118.10497830666577
74.14386184347734, 121.63492276067612
75.5793204085893, 125.29322883119593
76.9043590840773, 128.86596049070943
78.22939775956527, 132.5456601639808
79.60964637986524, 136.48208307027113
80.93468505535324, 140.45327058103277
82.20451378602922, 144.3977160883549
83.4743425167052, 148.41971340565155
84.74417124738119, 152.67704035321555
86.01399997805717, 157.03598691384954
87.22861876392113, 161.27192025866194
88.44323754978512, 165.5319214065699
89.65785633564911, 170.10480399471965
90.7620552318891, 174.3888729457231
91.92146407294106, 178.86892257907584
93.02566296918107, 183.43492865205548
94.18507181023304, 188.17972411945897
95.01322098241303, 191.6133973610872
